   500.00000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   1000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   1500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   2000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   2500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   3000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   3500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   4000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   4500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   5000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   5500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   6000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   6500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   7000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   7500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   8000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   8500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   9000.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   9500.0000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
   10000.000000000000        2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184   2.2710153880630357E+184
