   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1.0000000000000000E-002   1.9992133098083426E-002   9.1969966292587412E-006
   2.0000000000000000E-002   3.9937182697236145E-002   7.3377791765560232E-005
   2.9999999999999999E-002   5.9788630696622595E-002   2.4656685821896100E-004
   4.0000000000000001E-002   7.9501060351896968E-002   5.8091982685487585E-004
   5.0000000000000003E-002   9.9030636425399360E-002   1.1259085728250451E-003
   6.0000000000000005E-002  0.11833550871911275        1.9276365629665171E-003
   7.0000000000000007E-002  0.13737612540412394        3.0283082310258074E-003
   8.0000000000000002E-002  0.15611545034125734        4.4658632632376891E-003
   8.9999999999999997E-002  0.17451908590674978        6.2737744572413309E-003
   9.9999999999999992E-002  0.19255530890069075        8.4809975641838547E-003
  0.10999999999999999       0.21019503146081217        1.1112054017279372E-002
  0.11999999999999998       0.22741170140494163        1.4187222929298374E-002
  0.12999999999999998       0.24418115723415493        1.7722816996971483E-002
  0.13999999999999999       0.26048145247698512        2.1731517475817034E-002
  0.14999999999999999       0.27629266255226070        2.6222745542040363E-002
  0.16000000000000000       0.29159668527806254        3.1203050493681186E-002
  0.17000000000000001       0.30637704390088660        3.6676498802058664E-002
  0.18000000000000002       0.32061869932092241        4.2645051577929957E-002
  0.19000000000000003       0.33430787621640140        4.9108921274156433E-002
  0.20000000000000004       0.34743190611473906        5.6066901240993811E-002
  0.21000000000000005       0.35997908915337246        6.3516664011479110E-002
  0.22000000000000006       0.37193857531033048        7.1455025921318555E-002
  0.23000000000000007       0.38330026523051119        7.9878176901403669E-002
  0.24000000000000007       0.39405473038322569        8.8781875085174711E-002
  0.25000000000000006       0.40419315211139262        9.8161606319107669E-002
  0.26000000000000006       0.41370727912647859       0.10801270882329793     
  0.27000000000000007       0.42258940312409321       0.11833046318559910     
  0.28000000000000008       0.43083235240640994       0.12911014764529957     
  0.29000000000000009       0.43842950366691480       0.14034705828313204     
  0.30000000000000010       0.44537481239051052       0.15203649333220484     
  0.31000000000000011       0.45166286261801225       0.16417370040780041     
  0.32000000000000012       0.45728893708630114       0.17675378507545644     
  0.33000000000000013       0.46224910894619553       0.18977157889719184     
  0.34000000000000014       0.46654035633369639       0.20322146498852248     
  0.35000000000000014       0.47016070097063334       0.21709715927326664     
  0.36000000000000015       0.47310937163061390       0.23139144614571835     
  0.37000000000000016       0.47538699264828954       0.24609586826286189     
  0.38000000000000017       0.47699579659175190       0.26120037182366473     
  0.39000000000000018       0.47793985868144123       0.27669291107227817     
  0.40000000000000019       0.47822534846767606       0.29255901897929881     
  0.41000000000000020       0.47786079166200601       0.30878135513265392     
  0.42000000000000021       0.47685733192192276       0.32533924671139541     
  0.43000000000000022       0.47522897899423688       0.34220824375276077     
  0.44000000000000022       0.47299282625489059       0.35935971526397603     
  0.45000000000000023       0.47016921782725268       0.37676051733782567     
  0.46000000000000024       0.46678184374316489       0.39437276734793286     
  0.47000000000000025       0.46285774172894883       0.41215375845264146     
  0.48000000000000026       0.45842718679321492       0.43005604502879496     
  0.49000000000000027       0.45352345527061683       0.44802772163822630     
  0.50000000000000022       0.44818245831426590       0.46601290568937470     
  0.51000000000000023       0.44244225043493113       0.48395241794769728     
  0.52000000000000024       0.43634243036226050       0.50178463723962741     
  0.53000000000000025       0.42992346259865361       0.51944648856330056     
  0.54000000000000026       0.42322595675126340       0.53687451008866127     
  0.55000000000000027       0.41628994653151974       0.55400593654936581     
  0.56000000000000028       0.40915421033247101       0.57077973568370122     
  0.57000000000000028       0.40185567055016608       0.58713754073115632     
  0.58000000000000029       0.39442890020416277       0.60302443426926655     
  0.59000000000000030       0.38690575446498332       0.61838955464535261     
  0.60000000000000031       0.37931513318496030       0.63318651329056053     
  0.61000000000000032       0.37168287006379275       0.64737362687912436     
  0.62000000000000033       0.36403173581484516       0.66091398085104347     
  0.63000000000000034       0.35638153720266008       0.67377534934634187     
  0.64000000000000035       0.34874929111737141       0.68593000101620771     
  0.65000000000000036       0.34114945255326407       0.69735442100585254     
  0.66000000000000036       0.33359417686031984       0.70802897751511162     
  0.67000000000000037       0.32609359927870679       0.71793755770004142     
  0.68000000000000038       0.31865611795201854       0.72706719316114299     
  0.69000000000000039       0.31128866988129550       0.73540769056541855     
  0.70000000000000040       0.30399699231260785       0.74295127854886012     
  0.71000000000000041       0.29678586466588952       0.74969227822257456     
  0.72000000000000042       0.28965932823828450       0.75562680148016037     
  0.73000000000000043       0.28262088255229523       0.76075247888502207     
  0.74000000000000044       0.27567365841327712       0.76506821714413198     
  0.75000000000000044       0.26882056856010983       0.76857398495462281     
  0.76000000000000045       0.26206443731110651       0.77127062523586443     
  0.77000000000000046       0.25540811089455967       0.77315969133071982     
  0.78000000000000047       0.24885455027098663       0.77424330458593549     
  0.79000000000000048       0.24240690825242875       0.77452403072891252     
  0.80000000000000049       0.23606859264242461       0.77400477258790601     
  0.81000000000000050       0.22984331698800112       0.77268867691078413     
  0.82000000000000051       0.22373514037332654       0.77057905329182219     
  0.83000000000000052       0.21774849750791789       0.76767930349452740     
  0.84000000000000052       0.21188822017959480       0.76399285974691344     
  0.85000000000000053       0.20615955095881752       0.75952313087569856     
  0.86000000000000054       0.20056814985875146       0.75427345543381208     
  0.87000000000000055       0.19512009447428272       0.74824706126095542     
  0.88000000000000056       0.18982187394159467       0.74144703120183830     
  0.89000000000000057       0.18468037687497729       0.73387627499499142     
  0.90000000000000058       0.17970287324563292       0.72553750764197800     
  0.91000000000000059       0.17489698996416800       0.71643323487855859     
  0.92000000000000060       0.17027067970971821       0.70656574670265571     
